Column,Accident_Index,Accident_Severity,Date,Day_of_Week,Light_Conditions,Number_of_Casualties,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Police_Force,Road_Surface_Conditions,Road_Type,Special_Conditions_at_Site,Speed_limit,Time,Urban_or_Rural_Area,Weather_Conditions,Age_Band_of_Driver,Sex_of_Driver,Driver_age_sex,Vehicle_Type
3137,201601XH30090,Slight,2016-02-05,Friday,Daylight,1,0,0,Metropolitan Police,Wet or damp,Single carriageway,None,30,06:55:00,Urban,Raining no high winds,36 - 45,Female,36 - 45_Female,9
3138,201601XH30098,Slight,2016-02-09,Tuesday,Darkness - lights lit,1,0,0,Metropolitan Police,Wet or damp,Single carriageway,None,30,17:10:00,Urban,Raining + high winds,36 - 45,Male,36 - 45_Male,9
3139,201601XH30123,Slight,2016-02-19,Friday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,16:00:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
3141,201601XH30170,Serious,2016-03-13,Sunday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,16:00:00,Urban,Fine no high winds,16 - 20,Female,16 - 20_Female,9
3142,201601XH30174,Slight,2016-03-11,Friday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,20,15:25:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
3143,201601XH30175,Slight,2016-03-11,Friday,Daylight,1,0,4,Metropolitan Police,Dry,Single carriageway,None,20,08:11:00,Urban,Fog or mist,36 - 45,Male,36 - 45_Male,9
3144,201601XH30194,Slight,2016-03-25,Friday,Daylight,1,0,4,Metropolitan Police,Dry,Single carriageway,None,30,14:15:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3145,201601XH30195,Slight,2016-03-24,Thursday,Darkness - lights lit,1,0,0,Metropolitan Police,Wet or damp,Slip road,None,30,19:05:00,Urban,Raining no high winds,21 - 25,Male,21 - 25_Male,9
3146,201601XH30207,Serious,2016-03-31,Thursday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,08:53:00,Urban,Fine no high winds,21 - 25,Female,21 - 25_Female,9
3147,201601XH30211,Slight,2016-04-02,Saturday,Daylight,1,0,4,Metropolitan Police,Dry,Dual carriageway,None,40,09:32:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
3149,201601XH30217,Slight,2016-04-05,Tuesday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,10:15:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3150,201601XH30225,Slight,2016-04-06,Wednesday,Darkness - lights lit,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,19:35:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3151,201601XH30294,Slight,2016-05-09,Monday,Daylight,1,0,4,Metropolitan Police,Dry,Single carriageway,None,30,09:08:00,Urban,Fine no high winds,36 - 45,Male,36 - 45_Male,9
3153,201601XH30302,Serious,2016-05-10,Tuesday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,08:41:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
3154,201601XH30305,Slight,2016-05-09,Monday,Daylight,1,0,4,Metropolitan Police,Dry,Single carriageway,None,30,15:06:00,Urban,Fine no high winds,21 - 25,Female,21 - 25_Female,9
3155,201601XH30312,Slight,2016-05-13,Friday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,12:20:00,Urban,Fine no high winds,Over 75,Female,Over 75_Female,9
3156,201601XH30323,Serious,2016-05-18,Wednesday,Daylight,1,0,5,Metropolitan Police,Wet or damp,Single carriageway,None,30,10:44:00,Urban,Raining no high winds,56 - 65,Male,56 - 65_Male,9
3157,201601XH30328,Slight,2016-05-21,Saturday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,10:00:00,Urban,Fine no high winds,46 - 55,Male,46 - 55_Male,9
3158,201601XH30347,Slight,2016-05-27,Friday,Darkness - lights lit,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,20:49:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3159,201601XH30349,Slight,2016-05-18,Wednesday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,15:45:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3160,201601XH30354,Slight,2016-01-14,Thursday,Daylight,1,0,0,Metropolitan Police,Dry,Slip road,None,30,08:49:00,Urban,Fine no high winds,21 - 25,Female,21 - 25_Female,9
3161,201601XH30363,Slight,2016-06-07,Tuesday,Daylight,1,0,4,Metropolitan Police,Dry,Single carriageway,None,30,17:50:00,Urban,Fine no high winds,36 - 45,Male,36 - 45_Male,9
3164,201601XH30408,Slight,2016-06-23,Thursday,Daylight,1,0,0,Metropolitan Police,Wet or damp,Single carriageway,None,20,12:11:00,Urban,Raining no high winds,21 - 25,Female,21 - 25_Female,9
3165,201601XH30435,Serious,2016-07-01,Friday,Daylight,1,0,5,Metropolitan Police,Dry,Single carriageway,None,30,18:05:00,Urban,Fine no high winds,Over 75,Male,Over 75_Male,9
3167,201601XH30482,Serious,2016-07-23,Saturday,Darkness - lights lit,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,22:04:00,Urban,Fine no high winds,56 - 65,Female,56 - 65_Female,9
3168,201601XH30525,Slight,2016-08-09,Tuesday,Darkness - lights lit,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,20:42:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
3169,201601XH30528,Slight,2016-08-09,Tuesday,Daylight,1,0,1,Metropolitan Police,Dry,Single carriageway,None,30,12:06:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
3170,201601XH30533,Slight,2016-08-14,Sunday,Daylight,1,0,1,Metropolitan Police,Dry,Single carriageway,None,30,18:30:00,Urban,Fine no high winds,36 - 45,Male,36 - 45_Male,9
3171,201601XH30565,Slight,2016-06-07,Tuesday,Daylight,2,0,0,Metropolitan Police,Dry,Single carriageway,None,30,13:07:00,Urban,Fine no high winds,26 - 35,Female,26 - 35_Female,9
3172,201601XH30566,Serious,2016-08-24,Wednesday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,12:35:00,Urban,Fine no high winds,36 - 45,Male,36 - 45_Male,9
3173,201601XH30573,Slight,2016-08-27,Saturday,Darkness - lights lit,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,20:30:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
3174,201601XH30577,Slight,2016-08-26,Friday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,16:50:00,Urban,Fine no high winds,26 - 35,Female,26 - 35_Female,9
3175,201601YE80012,Slight,2016-01-04,Monday,Daylight,1,0,8,Metropolitan Police,Dry,Single carriageway,None,30,14:47:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
3179,201601YE80038,Serious,2016-01-07,Thursday,Darkness - lights lit,1,0,1,Metropolitan Police,Dry,Single carriageway,None,30,17:40:00,Urban,Fine no high winds,26 - 35,Female,26 - 35_Female,9
3180,201601YE80068,Slight,2016-01-06,Wednesday,Darkness - lights lit,1,0,0,Metropolitan Police,Wet or damp,Single carriageway,None,20,18:16:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3181,201601YE80073,Slight,2016-01-14,Thursday,Daylight,1,0,1,Metropolitan Police,Wet or damp,Single carriageway,None,30,11:28:00,Urban,Raining no high winds,56 - 65,Male,56 - 65_Male,9
3182,201601YE80082,Slight,2016-01-30,Saturday,Daylight,2,0,0,Metropolitan Police,Dry,Single carriageway,None,30,15:35:00,Urban,Fine no high winds,21 - 25,Male,21 - 25_Male,9
3183,201601YE80086,Slight,2016-01-22,Friday,Darkness - lights lit,1,0,0,Metropolitan Police,Wet or damp,Single carriageway,None,30,16:56:00,Urban,Fine no high winds,46 - 55,Male,46 - 55_Male,9
3184,201601YE80095,Slight,2016-01-12,Tuesday,Darkness - lights lit,1,0,1,Metropolitan Police,Dry,Single carriageway,None,30,17:25:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
3185,201601YE80098,Slight,2016-01-24,Sunday,Darkness - lights lit,1,0,0,Metropolitan Police,Wet or damp,Single carriageway,None,30,19:20:00,Urban,Fine no high winds,21 - 25,Male,21 - 25_Male,9
3186,201601YE80112,Slight,2016-02-03,Wednesday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,13:06:00,Urban,Fine no high winds,66 - 75,Female,66 - 75_Female,9
3187,201601YE80117,Slight,2016-02-04,Thursday,Darkness - lights lit,1,0,1,Metropolitan Police,Dry,Single carriageway,None,30,19:28:00,Urban,Fine + high winds,56 - 65,Male,56 - 65_Male,9
3188,201601YE80118,Serious,2016-02-06,Saturday,Darkness - lights lit,1,0,0,Metropolitan Police,Wet or damp,Slip road,None,30,01:08:00,Urban,Raining no high winds,21 - 25,Male,21 - 25_Male,9
3189,201601YE80122,Slight,2016-02-09,Tuesday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,14:07:00,Urban,Fine no high winds,66 - 75,Male,66 - 75_Male,9
3190,201601YE80145,Slight,2016-01-21,Thursday,Daylight,1,0,5,Metropolitan Police,Dry,Single carriageway,None,30,14:43:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
3191,201601YE80157,Slight,2016-03-02,Wednesday,Daylight,1,0,8,Metropolitan Police,Dry,Single carriageway,None,30,08:00:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3193,201601YE80168,Slight,2016-03-04,Friday,Daylight,1,0,5,Metropolitan Police,Dry,Dual carriageway,None,30,15:55:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
3195,201601YE80187,Slight,2016-03-06,Sunday,Daylight,1,0,5,Metropolitan Police,Wet or damp,Single carriageway,None,30,16:00:00,Urban,Raining no high winds,46 - 55,Male,46 - 55_Male,9
3196,201601YE80190,Slight,2016-02-26,Friday,Daylight,1,0,5,Metropolitan Police,Dry,Single carriageway,None,30,14:40:00,Urban,Fine no high winds,46 - 55,Male,46 - 55_Male,9
3197,201601YE80194,Slight,2016-03-04,Friday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,08:50:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3198,201601YE80195,Slight,2016-03-08,Tuesday,Darkness - lights lit,1,0,1,Metropolitan Police,Wet or damp,Single carriageway,None,30,20:19:00,Urban,Raining no high winds,36 - 45,Male,36 - 45_Male,9
3199,201601YE80213,Slight,2016-03-13,Sunday,Darkness - lights lit,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,00:10:00,Urban,Fine no high winds,21 - 25,Male,21 - 25_Male,9
3200,201601YE80239,Slight,2016-03-14,Monday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,16:54:00,Urban,Fine no high winds,26 - 35,Female,26 - 35_Female,9
3201,201601YE80271,Slight,2016-03-23,Wednesday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,08:30:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
3202,201601YE80273,Slight,2016-03-24,Thursday,Daylight,1,0,0,Metropolitan Police,Wet or damp,Single carriageway,None,30,14:27:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
3203,201601YE80279,Slight,2016-03-27,Sunday,Darkness - lights lit,1,0,0,Metropolitan Police,Wet or damp,Single carriageway,None,30,23:05:00,Urban,Raining + high winds,21 - 25,Male,21 - 25_Male,9
3204,201601YE80283,Slight,2016-03-12,Saturday,Daylight,1,0,0,Metropolitan Police,Dry,One way street,None,30,13:05:00,Urban,Fine no high winds,66 - 75,Female,66 - 75_Female,9
3205,201601YE80289,Slight,2016-03-29,Tuesday,Daylight,1,0,8,Metropolitan Police,Dry,Single carriageway,None,30,15:28:00,Urban,Fine no high winds,21 - 25,Female,21 - 25_Female,9
3206,201601YE80317,Slight,2016-04-18,Monday,Daylight,1,0,1,Metropolitan Police,Dry,Single carriageway,None,30,19:15:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
3207,201601YE80318,Serious,2016-04-18,Monday,Daylight,1,0,4,Metropolitan Police,Dry,Single carriageway,None,30,17:55:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
3208,201601YE80329,Slight,2016-04-25,Monday,Daylight,1,0,4,Metropolitan Police,Dry,Single carriageway,None,30,10:16:00,Urban,Fine no high winds,46 - 55,Male,46 - 55_Male,9
3210,201601YE80336,Slight,2016-04-22,Friday,Daylight,2,0,0,Metropolitan Police,Wet or damp,Single carriageway,None,30,15:25:00,Urban,Raining no high winds,56 - 65,Male,56 - 65_Male,9
3212,201601YE80348,Slight,2016-04-18,Monday,Daylight,2,0,4,Metropolitan Police,Dry,One way street,None,30,16:55:00,Urban,Fine no high winds,56 - 65,Female,56 - 65_Female,9
3213,201601YE80349,Slight,2016-05-08,Sunday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,40,15:30:00,Urban,Fine no high winds,56 - 65,Female,56 - 65_Female,9
3214,201601YE80357,Slight,2016-05-12,Thursday,Daylight,2,0,1,Metropolitan Police,Dry,Single carriageway,None,30,16:46:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
3215,201601YE80364,Slight,2016-05-13,Friday,Daylight,1,0,5,Metropolitan Police,Dry,One way street,None,30,18:24:00,Urban,Fine no high winds,46 - 55,Male,46 - 55_Male,9
3216,201601YE80365,Slight,2016-05-15,Sunday,Daylight,1,0,1,Metropolitan Police,Dry,Single carriageway,None,30,10:28:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
3218,201601YE80383,Slight,2016-05-02,Monday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,16:15:00,Urban,Fine no high winds,36 - 45,Male,36 - 45_Male,9
3219,201601YE80395,Slight,2016-05-31,Tuesday,Daylight,1,0,0,Metropolitan Police,Wet or damp,Dual carriageway,None,30,15:10:00,Urban,Fine no high winds,46 - 55,Male,46 - 55_Male,9
3220,201601YE80405,Slight,2016-05-08,Sunday,Daylight,1,0,5,Metropolitan Police,Dry,Dual carriageway,None,40,17:40:00,Urban,Fine no high winds,21 - 25,Female,21 - 25_Female,9
3221,201601YE80418,Slight,2016-05-07,Saturday,Daylight,1,0,5,Metropolitan Police,Dry,Single carriageway,None,30,13:58:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3222,201601YE80445,Slight,2016-06-12,Sunday,Darkness - lights lit,1,0,0,Metropolitan Police,Wet or damp,Single carriageway,None,30,21:00:00,Urban,Raining no high winds,16 - 20,Male,16 - 20_Male,9
3223,201601YE80448,Slight,2016-06-07,Tuesday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,11:23:00,Urban,Fine no high winds,46 - 55,Male,46 - 55_Male,9
3224,201601YE80459,Slight,2016-05-11,Wednesday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,08:00:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
3225,201601YE80498,Slight,2016-07-01,Friday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,17:01:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3226,201601YE80499,Serious,2016-06-26,Sunday,Darkness - lights lit,1,0,8,Metropolitan Police,Dry,Single carriageway,None,30,01:03:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3227,201601YE80523,Slight,2016-07-04,Monday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,18:00:00,Urban,Fine no high winds,16 - 20,Male,16 - 20_Male,9
3228,201601YE80551,Slight,2016-07-29,Friday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,06:53:00,Urban,Fine no high winds,36 - 45,Male,36 - 45_Male,9
3229,201601YE80555,Slight,2016-07-14,Thursday,Daylight,2,0,0,Metropolitan Police,Dry,Single carriageway,None,30,15:15:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
3230,201601YE80560,Slight,2016-07-22,Friday,Daylight,1,0,0,Metropolitan Police,Wet or damp,Single carriageway,None,30,06:34:00,Urban,Raining no high winds,56 - 65,Male,56 - 65_Male,9
3233,201601YE80604,Slight,2016-08-19,Friday,Daylight,1,0,1,Metropolitan Police,Dry,Single carriageway,None,30,13:50:00,Urban,Fine no high winds,46 - 55,Male,46 - 55_Male,9
3234,201601YE80612,Slight,2016-07-16,Saturday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,14:00:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3235,201601YE80673,Serious,2016-08-28,Sunday,Daylight,1,0,0,Metropolitan Police,Dry,Dual carriageway,None,50,10:02:00,Urban,Fine no high winds,26 - 35,Female,26 - 35_Female,9
3236,201601YE80675,Slight,2016-08-27,Saturday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,18:10:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
3237,201601YE80753,Slight,2016-08-30,Tuesday,Daylight,1,0,5,Metropolitan Police,Dry,Dual carriageway,None,40,13:00:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3238,201601YE80759,Slight,2016-08-30,Tuesday,Daylight,1,0,5,Metropolitan Police,Dry,Single carriageway,None,30,17:43:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3240,201601YR90029,Slight,2016-01-14,Thursday,Darkness - lights lit,1,0,4,Metropolitan Police,Dry,Single carriageway,None,30,21:50:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3241,201601YR90042,Slight,2016-01-23,Saturday,Darkness - lights lit,1,0,5,Metropolitan Police,Dry,Single carriageway,None,30,18:30:00,Urban,Fine no high winds,46 - 55,Male,46 - 55_Male,9
3242,201601YR90054,Slight,2016-01-07,Thursday,Daylight,1,0,4,Metropolitan Police,Dry,Single carriageway,None,30,15:00:00,Urban,Fine no high winds,46 - 55,Male,46 - 55_Male,9
3243,201601YR90057,Slight,2016-01-04,Monday,Daylight,1,0,5,Metropolitan Police,Dry,Single carriageway,None,30,14:08:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3244,201601YR90066,Slight,2016-01-26,Tuesday,Darkness - lights lit,1,0,1,Metropolitan Police,Wet or damp,Single carriageway,None,30,17:45:00,Urban,Raining + high winds,56 - 65,Female,56 - 65_Female,9
3245,201601YR90070,Slight,2016-01-25,Monday,Daylight,1,0,4,Metropolitan Police,Dry,One way street,None,30,15:40:00,Urban,Fine no high winds,21 - 25,Female,21 - 25_Female,9
3247,201601YR90099,Slight,2016-02-02,Tuesday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,13:59:00,Urban,Fine no high winds,36 - 45,Male,36 - 45_Male,9
3250,201601YR90123,Slight,2016-02-07,Sunday,Darkness - lights lit,1,0,1,Metropolitan Police,Wet or damp,Single carriageway,None,30,18:30:00,Urban,Snowing no high winds,26 - 35,Female,26 - 35_Female,9
3251,201601YR90126,Slight,2016-02-22,Monday,Darkness - lights lit,1,0,8,Metropolitan Police,Dry,Single carriageway,None,30,00:23:00,Urban,Fine no high winds,16 - 20,Male,16 - 20_Male,9
3252,201601YR90129,Slight,2016-02-21,Sunday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,14:15:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
3253,201601YR90140,Slight,2016-02-25,Thursday,Darkness - lights lit,1,0,8,Metropolitan Police,Dry,Single carriageway,None,30,19:20:00,Urban,Fine no high winds,36 - 45,Male,36 - 45_Male,9
3257,201601YR90192,Slight,2016-02-15,Monday,Darkness - lights lit,1,0,0,Metropolitan Police,Dry,One way street,None,30,18:30:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3259,201601YR90212,Slight,2016-02-06,Saturday,Darkness - lights lit,1,0,5,Metropolitan Police,Dry,Dual carriageway,None,30,18:13:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
3260,201601YR90227,Serious,2016-02-07,Sunday,Darkness - lights lit,1,0,0,Metropolitan Police,Wet or damp,Single carriageway,None,30,19:00:00,Urban,Raining + high winds,56 - 65,Male,56 - 65_Male,9
3262,201601YR90232,Slight,2016-03-14,Monday,Daylight,1,0,5,Metropolitan Police,Dry,Single carriageway,None,30,07:00:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
3263,201601YR90234,Slight,2016-01-07,Thursday,Darkness - lights lit,1,0,1,Metropolitan Police,Dry,Single carriageway,None,30,21:20:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
3264,201601YR90251,Slight,2016-02-06,Saturday,Darkness - lights lit,1,0,5,Metropolitan Police,Wet or damp,Single carriageway,None,30,19:05:00,Urban,Raining + high winds,36 - 45,Female,36 - 45_Female,9
3265,201601YR90256,Serious,2016-02-21,Sunday,Daylight,1,0,5,Metropolitan Police,Dry,Dual carriageway,None,30,16:10:00,Urban,Fine no high winds,36 - 45,Male,36 - 45_Male,9
3266,201601YR90258,Slight,2016-02-19,Friday,Darkness - lights lit,1,0,8,Metropolitan Police,Wet or damp,Single carriageway,None,30,20:36:00,Urban,Raining no high winds,26 - 35,Male,26 - 35_Male,9
3267,201601YR90270,Slight,2016-03-12,Saturday,Daylight,1,0,5,Metropolitan Police,Dry,Single carriageway,None,30,09:20:00,Urban,Fine no high winds,21 - 25,Female,21 - 25_Female,9
3268,201601YR90275,Slight,2016-03-05,Saturday,Darkness - lights lit,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,20:25:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
3270,201601YR90293,Serious,2016-03-29,Tuesday,Darkness - lights lit,1,0,1,Metropolitan Police,Wet or damp,Single carriageway,None,30,21:19:00,Urban,Raining no high winds,36 - 45,Male,36 - 45_Male,9
3272,201601YR90325,Slight,2016-04-06,Wednesday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,15:37:00,Urban,Fine no high winds,36 - 45,Male,36 - 45_Male,9
3274,201601YR90344,Slight,2016-04-13,Wednesday,Daylight,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,17:35:00,Urban,Fine no high winds,21 - 25,Male,21 - 25_Male,9
3275,201601YR90363,Serious,2016-04-23,Saturday,Darkness - lights lit,1,0,0,Metropolitan Police,Dry,Single carriageway,None,30,01:45:00,Urban,Fine no high winds,36 - 45,Male,36 - 45_Male,9
3276,201601YR90365,Slight,2016-04-28,Thursday,Daylight,1,0,1,Metropolitan Police,Dry,Single carriageway,None,30,05:35:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
3277,201601YR90376,Slight,2016-05-03,Tuesday,Daylight,1,0,5,Metropolitan Police,Dry,Single carriageway,None,30,09:45:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
3278,201601YR90382,Serious,2016-03-14,Monday,Daylight,1,0,5,Metropolitan Police,Dry,One way street,None,30,13:26:00,Urban,Fine no high winds,36 - 45,Male,36 - 45_Male,9
